ID_participant	ID_partner	ID_group	ID_dyad	ID_gesture	t0	t1	size.rh	size.lh	size	traj.rh	traj.lh	traj	ampl_y.rh	ampl_y.lh	ampl_y	ampl_x.rh	ampl_x.lh	ampl_x	peak_velo.rh	peak_velo.lh	peak_velo	apex.rh	apex.lh	hand	nonref	icon	metaph	deixis	conv	phrase_position	phrase_ID	label_participant	label_partner	condition
1310_1530_B	1310_1530_C	1310_1530	1310_1530_CB	sem_22	139479	140181	0.003	0.013	0.013	0.224	0.339	0.339	-0.38	-0.365	-0.38	0.164	0.491	0.491	0.545	0.745	0.745	139660	139820	both	no	no	yes	no	no	no	phrase_22	L1	L1	L1-L1
1310_1530_B	1310_1530_C	1310_1530	1310_1530_CB	sem_23	142442	142912	0	0.263	0.263	0.053	0.864	0.864	-0.519	0.334	0.334	0.135	0.563	0.563	0.176	2.663	2.663	142620	142900	left	no	no	no	abstract	no	no	phrase_23	L1	L1	L1-L1
1310_1530_B	1310_1530_C	1310_1530	1310_1530_CB	sem_24	144432	145392	0.009	0.477	0.477	0.32	2.213	2.213	-0.395	0.61	0.61	0.171	0.658	0.658	0.745	3.663	3.663	144580	144880	left	no	no	no	abstract	no	no	phrase_24	L1	L1	L1-L1
1310_1530_B	1310_1530_C	1310_1530	1310_1530_CB	sem_25	145889	147285	0.006	0.328	0.328	0.21	1.749	1.749	-0.392	0.407	0.407	0.185	0.637	0.637	0.391	2.749	2.749	147080	146380	left	no	no	no	abstract	no	no	phrase_25	L1	L1	L1-L1
1310_1530_B	1310_1530_C	1310_1530	1310_1530_CB	sem_26	148671	149181	0.006	0.008	0.008	0.229	0.287	0.287	-0.469	-0.442	-0.469	0.218	0.476	0.476	0.568	0.726	0.726	148900	148900	both	yes	no	no	no	no	first	phrase_26	L1	L1	L1-L1
1310_1530_B	1310_1530_C	1310_1530	1310_1530_CB	sem_27	149318	149855	0.002	0.006	0.006	0.097	0.275	0.275	-0.498	-0.391	-0.391	0.166	0.507	0.507	0.252	0.707	0.707	149520	149580	left	yes	no	no	no	no	last	phrase_26	L1	L1	L1-L1
1310_1530_B	1310_1530_C	1310_1530	1310_1530_CB	sem_28	183973	184769	0.016	0.016	0.016	0.564	0.353	0.564	-0.445	-0.3	-0.445	0.451	0.489	0.489	0.988	0.68	0.988	184320	184580	both	no	no	yes	no	no	no	phrase_27	L1	L1	L1-L1
1310_1530_B	1310_1530_C	1310_1530	1310_1530_CB	sem_29	186093	186708	0.005	0.007	0.007	0.276	0.244	0.276	-0.485	-0.381	-0.485	0.317	0.45	0.45	0.7	0.638	0.7	186340	186340	both	yes	no	no	no	no	no	phrase_28	L1	L1	L1-L1
1310_1530_B	1310_1530_C	1310_1530	1310_1530_CB	sem_3	22020	22607	0.2	0.081	0.2	0.803	0.764	0.803	-0.097	-0.296	-0.296	0.243	0.442	0.442	1.711	1.928	1.928	22540	22360	both	yes	no	no	no	no	no	phrase_3	L1	L1	L1-L1
1310_1530_B	1310_1530_C	1310_1530	1310_1530_CB	sem_30	193580	194315	0.009	0.024	0.009	0.267	0.412	0.267	-0.469	-0.306	-0.469	0.262	0.426	0.262	0.675	0.997	0.675	193960	193720	right	yes	no	no	no	no	no	phrase_29	L1	L1	L1-L1
1310_1530_B	1310_1530_C	1310_1530	1310_1530_CB	sem_31	199838	200332	0.007	0.004	0.007	0.231	0.254	0.254	-0.458	-0.39	-0.458	0.196	0.323	0.323	0.757	0.759	0.759	200040	200020	both	yes	no	no	no	no	no	phrase_30	L1	L1	L1-L1
1310_1530_B	1310_1530_C	1310_1530	1310_1530_CB	sem_32	205865	206500	0.003	0.006	0.006	0.13	0.222	0.222	-0.465	-0.369	-0.465	0.175	0.26	0.26	0.461	0.577	0.577	206260	206260	both	yes	no	no	no	no	no	phrase_31	L1	L1	L1-L1
1310_1530_B	1310_1530_C	1310_1530	1310_1530_CB	sem_33	226077	227023	0.005	0.014	0.014	0.38	0.484	0.484	-0.529	-0.448	-0.529	0.264	0.339	0.339	0.521	0.851	0.851	226700	226340	both	yes	no	no	no	no	no	phrase_32	L1	L1	L1-L1
1310_1530_B	1310_1530_C	1310_1530	1310_1530_CB	sem_34	232945	233483	0.01	0.006	0.01	0.294	0.21	0.294	-0.463	-0.424	-0.463	0.289	0.356	0.356	0.792	0.542	0.792	233220	233200	both	yes	no	no	no	no	no	phrase_33	L1	L1	L1-L1
1310_1530_B	1310_1530_C	1310_1530	1310_1530_CB	sem_35	234694	235406	0.005	0.007	0.007	0.309	0.278	0.309	-0.5	-0.399	-0.5	0.341	0.447	0.447	0.69	0.582	0.69	235120	234980	both	no	no	yes	no	no	no	phrase_34	L1	L1	L1-L1
1310_1530_B	1310_1530_C	1310_1530	1310_1530_CB	sem_36	252640	253265	0.061	0.172	0.172	0.648	0.954	0.954	-0.4	-0.258	-0.4	0.267	0.583	0.583	1.365	2.301	2.301	252920	253080	both	yes	no	no	no	no	no	phrase_35	L1	L1	L1-L1
1310_1530_B	1310_1530_C	1310_1530	1310_1530_CB	sem_37	263151	263583	0.001	0.001	0.001	0.097	0.099	0.099	-0.453	-0.407	-0.453	0.037	0.271	0.271	0.291	0.425	0.425	263200	263580	both	yes	no	no	no	no	no	phrase_36	L1	L1	L1-L1
1310_1530_B	1310_1530_C	1310_1530	1310_1530_CB	sem_4	45677	46399	0.172	0.005	0.172	1.771	0.181	1.771	0.544	-0.394	0.544	0.283	0.331	0.283	3.504	0.485	3.504	45980	45680	right	no	no	yes	concrete	no	no	phrase_4	L1	L1	L1-L1
1310_1530_B	1310_1530_C	1310_1530	1310_1530_CB	sem_5	61476	62187	0.01	0.016	0.016	0.454	0.48	0.48	-0.423	-0.396	-0.423	0.385	0.566	0.566	1.005	0.964	1.005	61860	61780	both	no	no	yes	no	no	no	phrase_5	L1	L1	L1-L1
1310_1530_B	1310_1530_C	1310_1530	1310_1530_CB	sem_6	80741	81214	0.005	0.009	0.009	0.181	0.216	0.216	-0.533	-0.472	-0.533	0.167	0.414	0.414	0.55	0.729	0.729	80940	80760	both	yes	no	no	no	no	no	phrase_6	L1	L1	L1-L1
1310_1530_B	1310_1530_C	1310_1530	1310_1530_CB	sem_7	85144	85590	0.001	0.003	0.003	0.125	0.131	0.131	-0.532	-0.423	-0.532	0.195	0.295	0.295	0.346	0.466	0.466	85360	85360	both	yes	no	no	no	no	no	phrase_7	L1	L1	L1-L1
1310_1530_B	1310_1530_C	1310_1530	1310_1530_CB	sem_8	87862	89077	0.045	0.05	0.05	0.728	0.622	0.728	-0.396	-0.346	-0.396	0.372	0.54	0.54	1.048	0.776	1.048	88800	88240	both	no	no	yes	no	no	no	phrase_8	L1	L1	L1-L1
1310_1530_B	1310_1530_C	1310_1530	1310_1530_CB	sem_9	91090	92208	0.041	0.024	0.041	0.729	0.532	0.729	-0.36	-0.342	-0.36	0.408	0.575	0.575	1.154	0.834	1.154	91700	91900	both	no	no	yes	no	no	no	phrase_9	L1	L1	L1-L1
1310_1530_C	1310_1530_A	1310_1530	1310_1530_CA	sem_ 1	6359	6876	0.031	0.258	0.258	0.536	1.656	1.656	-0.502	0.544	0.544	0.44	0.165	0.44	0.951	1.557	1.557	6540	45640	both	yes	no	no	no	no	no	phrase_1	L1	L2	L1-L2
1310_1530_C	1310_1530_A	1310_1530	1310_1530_CA	sem_ 10	121142	121975	0.025	0.067	0.067	0.983	1.583	1.583	-0.296	-0.171	-0.171	0.181	0.381	0.381	0.647	1.117	1.117	86560	121960	left	no	no	yes	abstract	no	no	phrase_10	L1	L2	L1-L2
1310_1530_C	1310_1530_A	1310_1530	1310_1530_CA	sem_ 11	123237	125389	0.007	0.042	0.042	0.614	1.091	1.091	-0.403	-0.249	-0.249	0.213	0.254	0.254	0.435	0.962	0.962	124320	123240	left	no	no	yes	abstract	no	no	phrase_11	L1	L2	L1-L2
1310_1530_C	1310_1530_A	1310_1530	1310_1530_CA	sem_ 12	128729	129236	0.018	0.022	0.022	0.462	0.501	0.501	-0.342	-0.311	-0.342	0.303	0.375	0.375	0.987	1.097	1.097	128900	128920	both	yes	no	no	no	no	no	phrase_12	L1	L2	L1-L2
1310_1530_C	1310_1530_A	1310_1530	1310_1530_CA	sem_ 13	131349	132113	0.011	0.066	0.066	0.449	0.841	0.841	-0.393	-0.209	-0.209	0.212	0.256	0.256	0.795	1.405	1.405	131880	132100	left	no	no	yes	abstract	no	no	phrase_13	L1	L2	L1-L2
1310_1530_C	1310_1530_A	1310_1530	1310_1530_CA	sem_ 14	135624	138428	0.008	0.125	0.125	0.68	2.224	2.224	-0.409	-0.052	-0.052	0.191	0.384	0.384	0.458	1.465	1.465	138160	138420	left	no	yes	no	abstract	no	first	phrase_14	L1	L2	L1-L2
1310_1530_C	1310_1530_A	1310_1530	1310_1530_CA	sem_ 15	138597	139818	0.003	0.328	0.328	0.189	1.639	1.639	-0.451	0.126	0.126	0.188	0.781	0.781	0.309	2.58	2.58	138740	139120	left	no	no	no	abstract	no	last	phrase_14	L1	L2	L1-L2
1310_1530_C	1310_1530_A	1310_1530	1310_1530_CA	sem_ 16	142613	143071	0.001	0.002	0.002	0.057	0.167	0.167	-0.484	-0.431	-0.484	0.189	0.299	0.299	0.187	0.483	0.483	142740	142820	both	yes	no	no	no	no	no	phrase_15	L1	L2	L1-L2
1310_1530_C	1310_1530_A	1310_1530	1310_1530_CA	sem_ 17	150162	153309	0.002	0.046	0.046	0.157	0.876	0.876	-0.538	-0.259	-0.259	0.221	0.377	0.377	0.203	1.22	1.22	150180	153000	left	yes	no	no	no	no	first	phrase_16	L1	L2	L1-L2
1310_1530_C	1310_1530_A	1310_1530	1310_1530_CA	sem_ 18	153309	154285	0.008	0.131	0.131	0.454	1.29	1.29	-0.485	-0.009	-0.009	0.217	0.467	0.467	0.518	1.16	1.16	165220	166440	left	no	no	yes	no	no	middle	phrase_16	L1	L2	L1-L2
1310_1530_C	1310_1530_A	1310_1530	1310_1530_CA	sem_ 19	154285	156283	0.005	0.02	0.02	0.397	0.68	0.68	-0.475	-0.314	-0.314	0.194	0.372	0.372	0.355	0.57	0.57	155080	168940	left	no	no	yes	abstract	no	middle	phrase_16	L1	L2	L1-L2
1310_1530_C	1310_1530_A	1310_1530	1310_1530_CA	sem_ 2	53453	57142	0.009	0.573	0.573	0.906	1.903	1.903	-0.6	0.604	0.604	0.308	0.576	0.576	0.62	1.463	1.463	57020	57020	left	no	no	no	abstract	no	no	phrase_2	L1	L2	L1-L2
1310_1530_C	1310_1530_A	1310_1530	1310_1530_CA	sem_ 20	156283	157203	0.002	0.02	0.02	0.134	0.302	0.302	-0.46	-0.307	-0.307	0.187	0.37	0.37	0.18	0.396	0.396	156740	157200	left	yes	no	no	no	no	middle	phrase_16	L1	L2	L1-L2
1310_1530_C	1310_1530_A	1310_1530	1310_1530_CA	sem_ 21	157203	159488	0.01	0.167	0.167	0.7	1.938	1.938	-0.487	-0.17	-0.17	0.249	0.506	0.506	0.468	1.76	1.76	159480	157220	left	no	no	yes	abstract	no	last	phrase_16	L1	L2	L1-L2
1310_1530_C	1310_1530_A	1310_1530	1310_1530_CA	sem_ 22	167480	168025	0.005	0.034	0.034	0.231	0.445	0.445	-0.452	-0.247	-0.247	0.225	0.367	0.367	0.286	0.914	0.914	186720	167480	left	yes	no	no	no	no	no	phrase_17	L1	L2	L1-L2
1310_1530_C	1310_1530_A	1310_1530	1310_1530_CA	sem_ 23	172162	173142	0.006	0.026	0.026	0.398	0.648	0.648	-0.461	-0.159	-0.159	0.23	0.281	0.281	0.576	0.934	0.934	172600	172180	left	no	no	no	concrete	no	no	phrase_18	L1	L2	L1-L2
1310_1530_C	1310_1530_A	1310_1530	1310_1530_CA	sem_ 24	199616	202272	0.008	0.243	0.243	0.399	1.521	1.521	-0.478	0.067	0.067	0.219	0.625	0.625	0.449	1.644	1.644	191000	199620	left	no	yes	no	no	no	first	phrase_19	L1	L2	L1-L2
1310_1530_C	1310_1530_A	1310_1530	1310_1530_CA	sem_ 25	202272	203409	0.006	0.156	0.156	0.383	1.173	1.173	-0.485	-0.047	-0.047	0.223	0.543	0.543	0.518	1.509	1.509	193580	203400	left	no	no	yes	no	no	last	phrase_19	L1	L2	L1-L2
1310_1530_C	1310_1530_A	1310_1530	1310_1530_CA	sem_ 26	207117	207553	0.006	0.014	0.014	0.291	0.398	0.398	-0.488	-0.307	-0.307	0.224	0.26	0.26	0.332	0.552	0.552	193640	207540	left	yes	no	no	no	no	no	phrase_20	L1	L2	L1-L2
1310_1530_C	1310_1530_A	1310_1530	1310_1530_CA	sem_ 27	207996	209236	0.006	0.078	0.078	0.494	0.894	0.894	-0.529	0.091	0.091	0.205	0.335	0.335	0.632	1.414	1.414	198980	199020	left	no	no	yes	no	no	first	phrase_21	L1	L2	L1-L2
1310_1530_C	1310_1530_A	1310_1530	1310_1530_CA	sem_ 28	209236	211259	0.003	0.14	0.14	0.342	1.106	1.106	-0.535	0.439	0.439	0.192	0.545	0.545	0.426	1.526	1.526	209240	209680	left	no	no	yes	no	no	middle	phrase_21	L1	L2	L1-L2
1310_1530_C	1310_1530_A	1310_1530	1310_1530_CA	sem_ 29	211259	212064	0.003	0.037	0.037	0.304	1.004	1.004	-0.513	0.064	0.064	0.184	0.271	0.271	0.393	0.979	0.979	211740	204640	left	no	no	yes	no	no	last	phrase_21	L1	L2	L1-L2
1310_1530_C	1310_1530_A	1310_1530	1310_1530_CA	sem_ 3	59270	60275	0.013	0.074	0.074	0.419	0.728	0.728	-0.679	-0.436	-0.436	0.347	0.382	0.382	0.604	0.884	0.884	62100	59280	left	no	no	yes	no	no	no	phrase_3	L1	L2	L1-L2
1310_1530_C	1310_1530_A	1310_1530	1310_1530_CA	sem_ 30	225138	226419	0.208	0.139	0.208	1.372	1.144	1.372	-0.027	-0.022	-0.027	0.574	0.569	0.574	1.958	1.343	1.958	207100	226360	both	no	no	yes	no	no	no	phrase_22	L1	L2	L1-L2
1310_1530_C	1310_1530_A	1310_1530	1310_1530_CA	sem_ 31	228922	230232	0.068	0.003	0.068	1.017	0.345	1.017	-0.079	-0.363	-0.079	0.292	0.235	0.292	1.108	0.44	1.108	213080	212920	right	no	no	yes	no	no	no	phrase_23	L1	L2	L1-L2
1310_1530_C	1310_1530_A	1310_1530	1310_1530_CA	sem_ 32	231121	234187	0.163	0.009	0.163	1.304	0.414	1.304	-0.048	-0.334	-0.048	0.432	0.255	0.432	1.691	0.314	1.691	234180	213300	right	no	no	yes	abstract	no	no	phrase_24	L1	L2	L1-L2
1310_1530_C	1310_1530_A	1310_1530	1310_1530_CA	sem_ 33	234662	235287	0.044	0.001	0.044	0.574	0.134	0.574	-0.268	-0.371	-0.268	0.32	0.22	0.32	0.835	0.107	0.835	234680	217000	right	no	no	yes	concrete	no	no	phrase_25	L1	L2	L1-L2
1310_1530_C	1310_1530_A	1310_1530	1310_1530_CA	sem_ 34	267232	267900	0.098	0.004	0.098	0.858	0.324	0.858	-0.21	-0.304	-0.21	0.42	0.245	0.42	1.47	0.257	1.47	217260	217260	right	no	no	no	concrete	no	no	phrase_26	L1	L2	L1-L2
1310_1530_C	1310_1530_A	1310_1530	1310_1530_CA	sem_ 35	268480	269093	0.064	0.007	0.064	0.75	0.259	0.75	-0.194	-0.29	-0.194	0.402	0.27	0.402	1.589	0.268	1.589	268900	226420	right	yes	no	no	no	no	no	phrase_27	L1	L2	L1-L2
1310_1530_C	1310_1530_A	1310_1530	1310_1530_CA	sem_ 4	61270	61817	0.018	0.06	0.06	0.507	0.612	0.612	-0.679	-0.462	-0.462	0.371	0.283	0.283	0.326	1.146	1.146	72280	61320	left	yes	no	no	no	no	no	phrase_4	L1	L2	L1-L2
1310_1530_C	1310_1530_A	1310_1530	1310_1530_CA	sem_ 5	71729	72152	0.03	0.154	0.154	0.677	1.469	1.469	-0.556	0.551	0.551	0.347	0.149	0.149	1.154	3.199	3.199	72140	71940	left	yes	no	no	no	no	no	phrase_5	L1	L2	L1-L2
1310_1530_C	1310_1530_A	1310_1530	1310_1530_CA	sem_ 6	103600	104064	0.053	0.284	0.284	0.734	1.09	1.09	-0.25	0.366	0.366	0.312	0.32	0.32	1.024	1.423	1.423	75720	103940	both	yes	no	no	no	no	no	phrase_6	L1	L2	L1-L2
1310_1530_C	1310_1530_A	1310_1530	1310_1530_CA	sem_ 7	104665	105477	0.116	0.14	0.14	0.984	0.958	0.984	-0.038	0.1	0.1	0.45	0.325	0.45	1.366	1.019	1.366	78120	105240	both	no	no	yes	no	no	no	phrase_7	L1	L2	L1-L2
1310_1530_C	1310_1530_A	1310_1530	1310_1530_CA	sem_ 8	116704	117305	0.007	0.162	0.162	0.347	0.904	0.904	-0.301	0.094	0.094	0.203	0.267	0.267	0.789	0.988	0.988	117280	117220	both	yes	no	no	no	no	no	phrase_8	L1	L2	L1-L2
1310_1530_C	1310_1530_A	1310_1530	1310_1530_CA	sem_ 9	119802	120630	0.005	0.316	0.316	0.294	1.386	1.386	-0.428	0.085	0.085	0.227	0.577	0.577	0.213	1.648	1.648	82760	120620	left	no	no	yes	abstract	no	no	phrase_9	L1	L2	L1-L2
1310_1530_C	1310_1530_B	1310_1530	1310_1530_CB	sem_ 1	31258	31639	0	0	0	0.044	0.046	0.046	-0.505	-0.419	-0.505	0.247	0.124	0.247	0.181	0.178	0.181	31260	31400	both	yes	no	no	no	no	no	phrase_1	L1	L1	L1-L1
1310_1530_C	1310_1530_B	1310_1530	1310_1530_CB	sem_ 10	67323	67864	0.001	0.003	0.003	0.07	0.278	0.278	-0.518	-0.431	-0.431	0.264	0.236	0.236	0.171	0.718	0.718	67600	67600	left	yes	no	no	no	no	no	phrase_9	L1	L1	L1-L1
1310_1530_C	1310_1530_B	1310_1530	1310_1530_CB	sem_ 11	68950	69606	0.001	0.011	0.011	0.091	0.29	0.29	-0.499	-0.389	-0.389	0.272	0.21	0.21	0.176	0.631	0.631	69160	69360	left	no	no	yes	no	no	no	phrase_10	L1	L1	L1-L1
1310_1530_C	1310_1530_B	1310_1530	1310_1530_CB	sem_ 12	135558	135921	0.002	0.006	0.006	0.096	0.15	0.15	-0.772	-0.598	-0.598	0.447	0.337	0.337	0.523	0.549	0.549	135640	135800	left	yes	no	no	no	no	no	phrase_11	L1	L1	L1-L1
1310_1530_C	1310_1530_B	1310_1530	1310_1530_CB	sem_ 13	185500	186110	0.002	0.022	0.022	0.125	0.387	0.387	-0.747	-0.535	-0.747	0.417	0.4	0.417	0.296	1.103	1.103	185720	185760	both	yes	no	no	no	no	no	phrase_12	L1	L1	L1-L1
1310_1530_C	1310_1530_B	1310_1530	1310_1530_CB	sem_ 14	200724	201132	0.002	0	0	0.096	0.088	0.088	-0.681	-0.587	-0.587	0.376	0.288	0.288	0.405	0.362	0.362	200740	200740	left	yes	no	no	no	no	no	phrase_13	L1	L1	L1-L1
1310_1530_C	1310_1530_B	1310_1530	1310_1530_CB	sem_ 15	216957	217430	0.002	0	0	0.1	0.088	0.088	-0.687	-0.621	-0.621	0.328	0.323	0.323	0.336	0.288	0.288	217420	217380	left	yes	no	no	no	no	no	phrase_14	L1	L1	L1-L1
1310_1530_C	1310_1530_B	1310_1530	1310_1530_CB	sem_ 16	242175	242713	0.005	0.007	0.007	0.2	0.204	0.204	-0.694	-0.614	-0.614	0.265	0.459	0.459	0.696	0.733	0.733	242600	242680	left	yes	no	no	no	no	no	phrase_15	L1	L1	L1-L1
1310_1530_C	1310_1530_B	1310_1530	1310_1530_CB	sem_ 17	264604	268469	0.013	0.073	0.073	1.569	1.864	1.864	-0.65	-0.512	-0.512	0.278	0.628	0.628	1.297	1.366	1.366	268460	268180	left	no	no	yes	no	no	first	phrase_16	L1	L1	L1-L1
1310_1530_C	1310_1530_B	1310_1530	1310_1530_CB	sem_ 18	268469	269814	0.016	0.066	0.066	0.549	1.168	1.168	-0.664	-0.378	-0.378	0.264	0.652	0.652	0.763	1.694	1.694	268480	269080	left	no	no	yes	no	no	middle	phrase_16	L1	L1	L1-L1
1310_1530_C	1310_1530_B	1310_1530	1310_1530_CB	sem_ 19	269814	271159	0.015	0.04	0.04	0.727	1.206	1.206	-0.673	-0.392	-0.392	0.275	0.551	0.551	1.05	1.521	1.521	270400	270000	left	no	no	yes	no	no	last	phrase_16	L1	L1	L1-L1
1310_1530_C	1310_1530_B	1310_1530	1310_1530_CB	sem_ 2	33864	34241	0.01	0.012	0.012	0.251	0.26	0.26	-0.392	-0.315	-0.392	0.344	0.214	0.344	0.799	0.857	0.857	34100	34080	both	yes	no	no	no	no	no	phrase_2	L1	L1	L1-L1
1310_1530_C	1310_1530_B	1310_1530	1310_1530_CB	sem_ 3	35168	35717	0.013	0.014	0.014	0.347	0.336	0.347	-0.384	-0.284	-0.384	0.364	0.205	0.364	0.888	0.891	0.891	35400	35560	both	yes	no	no	no	no	no	phrase_3	L1	L1	L1-L1
1310_1530_C	1310_1530_B	1310_1530	1310_1530_CB	sem_ 4	42176	42814	0.001	0.091	0.091	0.067	0.56	0.56	-0.516	-0.174	-0.174	0.281	0.385	0.385	0.251	1.798	1.798	42300	42720	left	yes	no	no	no	no	first	phrase_4	L1	L1	L1-L1
1310_1530_C	1310_1530_B	1310_1530	1310_1530_CB	sem_ 5	42814	44200	0.004	0.362	0.362	0.196	1.584	1.584	-0.475	0.231	0.231	0.273	0.688	0.688	0.279	1.895	1.895	44200	43380	left	no	no	no	abstract	no	last	phrase_4	L1	L1	L1-L1
1310_1530_C	1310_1530_B	1310_1530	1310_1530_CB	sem_ 6	47278	47651	0.001	0.001	0.001	0.057	0.101	0.101	-0.441	-0.418	-0.441	0.293	0.186	0.293	0.174	0.351	0.351	47360	47440	both	yes	no	no	no	no	no	phrase_5	L1	L1	L1-L1
1310_1530_C	1310_1530_B	1310_1530	1310_1530_CB	sem_ 7	49073	49627	0.003	0.004	0.004	0.132	0.21	0.21	-0.473	-0.404	-0.473	0.307	0.208	0.307	0.452	0.522	0.522	49220	49320	both	yes	no	no	no	no	no	phrase_6	L1	L1	L1-L1
1310_1530_C	1310_1530_B	1310_1530	1310_1530_CB	sem_ 8	51971	52315	0	0.001	0.001	0.036	0.095	0.095	-0.493	-0.394	-0.394	0.272	0.147	0.147	0.151	0.334	0.334	52300	52140	left	yes	no	no	no	no	no	phrase_7	L1	L1	L1-L1
1310_1530_C	1310_1530_B	1310_1530	1310_1530_CB	sem_ 9	66348	66815	0	0.004	0.004	0.042	0.211	0.211	-0.51	-0.419	-0.51	0.27	0.212	0.27	0.137	0.652	0.652	66420	66580	both	yes	no	no	no	no	no	phrase_8	L1	L1	L1-L1
1310_1700_A	1310_1700_B	1310_1700	1310_1700_AB	sem_ 1	10723	11732	0.161	0.156	0.161	0.989	1.018	1.018	0.309	0.292	0.309	0.545	0.804	0.804	2.006	2.337	2.337	11120	11080	both	yes	no	no	no	no	no	phrase_1	L1	L1	L1-L1
1310_1700_A	1310_1700_B	1310_1700	1310_1700_AB	sem_ 10	85330	85908	0.173	0.057	0.057	0.911	0.707	0.707	0.456	0.414	0.414	0.239	0.427	0.427	1.041	0.589	0.589	85340	85340	left	no	no	yes	no	no	middle	phrase_7	L1	L1	L1-L1
1310_1700_A	1310_1700_B	1310_1700	1310_1700_AB	sem_ 11	85908	86537	0.81	0.487	0.487	3.334	2.484	2.484	0.657	0.462	0.462	0.841	0.714	0.714	3.138	1.95	1.95	132880	132840	left	yes	no	no	no	no	middle	phrase_7	L1	L1	L1-L1
1310_1700_A	1310_1700_B	1310_1700	1310_1700_AB	sem_ 12	86537	87680	0.215	0.234	0.234	1.946	1.985	1.985	0.327	0.358	0.358	0.615	0.571	0.615	0.894	1.017	1.017	87160	87200	both	no	no	yes	no	no	middle	phrase_7	L1	L1	L1-L1
1310_1700_A	1310_1700_B	1310_1700	1310_1700_AB	sem_ 13	87680	89069	0.118	0.071	0.118	0.848	0.647	0.848	0.223	0.31	0.31	0.367	0.357	0.367	0.492	0.526	0.526	145980	87940	both	yes	no	no	no	no	last	phrase_7	L1	L1	L1-L1
1310_1700_A	1310_1700_B	1310_1700	1310_1700_AB	sem_ 14	93817	95368	0.297	0.354	0.297	1.81	1.379	1.81	0.467	1.118	0.467	0.666	0.334	0.666	1.979	1.948	1.979	94880	93880	right	no	no	yes	no	no	no	phrase_8	L1	L1	L1-L1
1310_1700_A	1310_1700_B	1310_1700	1310_1700_AB	sem_ 15	121286	122022	0.02	0.194	0.02	0.294	0.719	0.294	0.089	0.325	0.089	0.235	0.406	0.235	0.193	0.098	0.193	184560	121660	right	yes	no	no	no	no	no	phrase_9	L1	L1	L1-L1
1310_1700_A	1310_1700_B	1310_1700	1310_1700_AB	sem_ 16	132185	133648	0.002	0.001	0.002	0.127	0.13	0.13	0.078	0	0.078	0.265	0.419	0.419	0.442	0.443	0.443	185580	186120	both	no	no	yes	no	no	no	phrase_10	L1	L1	L1-L1
1310_1700_A	1310_1700_B	1310_1700	1310_1700_AB	sem_ 17	146920	147236	0.132	0.084	0.132	0.773	0.559	0.773	0.234	0.108	0.234	0.496	0.537	0.537	1.056	0.523	1.056	188020	188040	both	yes	no	no	no	no	no	phrase_11	L1	L1	L1-L1
1310_1700_A	1310_1700_B	1310_1700	1310_1700_AB	sem_ 18	149886	150280	0.101	0.03	0.101	0.532	0.421	0.532	0.213	0.201	0.213	0.373	0.296	0.373	0.275	0.367	0.367	149920	252760	both	yes	no	no	no	no	no	phrase_12	L1	L1	L1-L1
1310_1700_A	1310_1700_B	1310_1700	1310_1700_AB	sem_ 19	153030	153341	0.031	0.037	0.037	0.378	0.442	0.442	0.048	0.256	0.256	0.385	0.297	0.385	0.193	0.369	0.369	153140	265040	both	yes	no	no	no	no	no	phrase_13	L1	L1	L1-L1
1310_1700_A	1310_1700_B	1310_1700	1310_1700_AB	sem_ 2	14146	15006	0.055	0.297	0.297	0.841	1.882	1.882	0.31	0.461	0.461	0.261	0.652	0.652	0.747	2.448	2.448	20440	14500	left	no	no	no	abstract	no	no	phrase_2	L1	L1	L1-L1
1310_1700_A	1310_1700_B	1310_1700	1310_1700_AB	sem_ 20	157178	158424	0.389	0.001	0.389	1.764	0.095	1.764	0.59	-0.099	0.59	0.38	0.228	0.38	3.015	0.28	3.015	157920	158200	right	no	no	yes	abstract	no	no	phrase_14	L1	L1	L1-L1
1310_1700_A	1310_1700_B	1310_1700	1310_1700_AB	sem_ 21	164621	165904	0.212	0.011	0.212	0.995	0.439	0.995	0.408	0.402	0.408	0.338	0.149	0.338	1.313	0.597	1.313	165360	164640	right	no	no	yes	no	no	no	phrase_15	L1	L1	L1-L1
1310_1700_A	1310_1700_B	1310_1700	1310_1700_AB	sem_ 22	187430	188326	0.002	0.002	0.002	0.069	0.082	0.082	0.232	0.105	0.232	0.493	0.532	0.532	0.332	0.368	0.368	188080	188080	both	yes	no	no	no	no	first	phrase_16	L1	L1	L1-L1
1310_1700_A	1310_1700_B	1310_1700	1310_1700_AB	sem_ 23	188326	188916	0.02	0.011	0.02	0.233	0.218	0.233	0.193	0.125	0.193	0.439	0.452	0.452	0.714	0.773	0.773	188340	188600	both	no	no	yes	no	no	last	phrase_16	L1	L1	L1-L1
1310_1700_A	1310_1700_B	1310_1700	1310_1700_AB	sem_ 24	189430	189790	0	0.007	0.007	0.07	0.151	0.151	0.101	0.15	0.15	0.373	0.457	0.457	0.32	0.542	0.542	189640	189780	left	yes	no	no	no	no	no	phrase_17	L1	L1	L1-L1
1310_1700_A	1310_1700_B	1310_1700	1310_1700_AB	sem_ 25	195892	196791	0.112	0.241	0.241	0.766	0.921	0.921	0.379	1.103	1.103	0.638	0.631	0.638	1.308	2.125	2.125	196420	195960	both	no	no	yes	no	no	first	phrase_18	L1	L1	L1-L1
